user_id,full_name,email,signup_date,plan_type,home_location,acquisition_channel,cohort_month,company_size,role_bucket,visit_pref,churn_risk,price_sensitivity,activity_bias,is_active
U000537,User 537,user537@example.com,2025-10-12,Flex,Riyadh - Olaya,Organic,2025-10-01,2-10,Sales,Midday,0.39,0.58,0.3399999999999999,True
U000538,User 538,user538@example.com,2025-08-24,Standard,Dammam - Waterfront,Organic,2025-08-01,51-200,Designer,Midday,0.22,0.75,0.38,True
U000539,User 539,user539@example.com,2025-10-03,Standard,Riyadh - Olaya,Referral,2025-10-01,200+,Sales,Morning,0.15,0.48,0.3299999999999999,True
U000540,User 540,user540@example.com,2025-09-18,Flex,Riyadh - Digital City,Organic,2025-09-01,11-50,Analyst,Morning,0.3399999999999999,0.58,0.38,True
U000541,User 541,user541@example.com,2025-09-05,Pro,Dammam - Waterfront,Partnership,2025-09-01,11-50,Other,Morning,0.37,0.3,0.5399999999999999,True
U000542,User 542,user542@example.com,2025-10-21,Pro,Jeddah - Corniche,Paid,2025-10-01,11-50,Sales,Midday,0.4599999999999999,0.68,0.6599999999999999,True
U000543,User 543,user543@example.com,2025-08-24,Enterprise,Jeddah - Corniche,Referral,2025-08-01,51-200,Sales,Afternoon,0.25,0.61,0.6,True
U000544,User 544,user544@example.com,2025-08-23,Flex,Riyadh - Olaya,Organic,2025-08-01,Solo,Other,Morning,0.53,0.51,0.44,True
U000545,User 545,user545@example.com,2025-10-01,Enterprise,Jeddah - Corniche,Referral,2025-10-01,Solo,Analyst,Afternoon,0.38,0.88,0.61,True
U000546,User 546,user546@example.com,2025-09-06,Enterprise,Jeddah - Corniche,Partnership,2025-09-01,2-10,Other,Morning,0.25,0.4,0.5399999999999999,True
U000547,User 547,user547@example.com,2025-08-12,Enterprise,Dammam - Waterfront,Referral,2025-08-01,Solo,Founder,Morning,0.43,0.3,0.5599999999999999,True
U000548,User 548,user548@example.com,2025-09-24,Pro,Dammam - Waterfront,Referral,2025-09-01,11-50,Designer,Midday,0.4,0.84,0.5299999999999999,True
U000549,User 549,user549@example.com,2025-08-13,Flex,Riyadh - Olaya,Organic,2025-08-01,11-50,Other,Morning,0.3,0.83,0.32,True
U000550,User 550,user550@example.com,2025-08-23,Enterprise,Riyadh - Olaya,Partnership,2025-08-01,11-50,Analyst,Morning,0.49,0.21,0.69,True
U000551,User 551,user551@example.com,2025-10-28,Flex,Dammam - Waterfront,Paid,2025-10-01,2-10,Engineer,Midday,0.3399999999999999,0.03,0.47,True
U000552,User 552,user552@example.com,2025-08-30,Flex,Jeddah - Corniche,Paid,2025-08-01,11-50,Founder,Afternoon,0.1699999999999999,0.12,0.48,True
U000553,User 553,user553@example.com,2025-08-17,Pro,Riyadh - Olaya,Organic,2025-08-01,Solo,Engineer,Morning,0.15,0.44,0.6399999999999999,True
U000554,User 554,user554@example.com,2025-10-01,Enterprise,Jeddah - Corniche,Referral,2025-10-01,51-200,Other,Midday,0.15,0.41,0.5299999999999999,True
U000555,User 555,user555@example.com,2025-10-23,Enterprise,Riyadh - Olaya,Organic,2025-10-01,51-200,Founder,Morning,0.31,0.48,0.61,True
U000556,User 556,user556@example.com,2025-10-28,Flex,Jeddah - Corniche,Organic,2025-10-01,200+,Designer,Midday,0.16,0.19,0.44,True
U000557,User 557,user557@example.com,2025-10-25,Standard,Dammam - Waterfront,Organic,2025-10-01,Solo,Other,Afternoon,0.43,0.76,0.43,True
U000558,User 558,user558@example.com,2025-08-13,Pro,Jeddah - Corniche,Referral,2025-08-01,11-50,Designer,Afternoon,0.3399999999999999,0.8,0.6499999999999999,True
U000559,User 559,user559@example.com,2025-09-28,Pro,Dammam - Waterfront,Partnership,2025-09-01,51-200,Sales,Midday,0.2,0.53,0.7,True
U000560,User 560,user560@example.com,2025-08-19,Pro,Jeddah - Corniche,Organic,2025-08-01,Solo,Engineer,Midday,0.22,0.35,0.6699999999999999,True
U000561,User 561,user561@example.com,2025-09-18,Pro,Dammam - Waterfront,Referral,2025-09-01,51-200,Founder,Midday,0.43,0.0,0.57,True
U000562,User 562,user562@example.com,2025-08-12,Enterprise,Riyadh - Olaya,Partnership,2025-08-01,11-50,Designer,Afternoon,0.47,0.14,0.5399999999999999,True
U000563,User 563,user563@example.com,2025-09-30,Enterprise,Jeddah - Corniche,Organic,2025-09-01,51-200,Analyst,Morning,0.1699999999999999,0.76,0.51,True
U000564,User 564,user564@example.com,2025-08-19,Standard,Jeddah - Corniche,Paid,2025-08-01,200+,Designer,Afternoon,0.49,0.16,0.3299999999999999,True
U000565,User 565,user565@example.com,2025-10-15,Pro,Riyadh - Olaya,Partnership,2025-10-01,200+,Analyst,Midday,0.19,0.23,0.6,True
U000566,User 566,user566@example.com,2025-08-09,Pro,Riyadh - Digital City,Organic,2025-08-01,51-200,Other,Midday,0.41,0.57,0.57,True
U000567,User 567,user567@example.com,2025-10-10,Flex,Jeddah - Corniche,Partnership,2025-10-01,Solo,Founder,Afternoon,0.26,0.71,0.42,True
U000568,User 568,user568@example.com,2025-08-28,Enterprise,Riyadh - Digital City,Partnership,2025-08-01,Solo,Designer,Midday,0.3399999999999999,0.22,0.5599999999999999,True
U000569,User 569,user569@example.com,2025-10-17,Pro,Riyadh - Digital City,Partnership,2025-10-01,Solo,Designer,Afternoon,0.3399999999999999,0.45,0.59,True
U000570,User 570,user570@example.com,2025-09-21,Standard,Jeddah - Corniche,Partnership,2025-09-01,51-200,Founder,Midday,0.2299999999999999,0.71,0.41,True
U000571,User 571,user571@example.com,2025-10-22,Standard,Dammam - Waterfront,Partnership,2025-10-01,Solo,Designer,Morning,0.53,0.07,0.32,True
U000572,User 572,user572@example.com,2025-08-16,Enterprise,Jeddah - Corniche,Partnership,2025-08-01,11-50,Analyst,Morning,0.18,0.58,0.52,True
U000573,User 573,user573@example.com,2025-10-08,Standard,Dammam - Waterfront,Organic,2025-10-01,200+,Designer,Midday,0.3299999999999999,0.89,0.45,True
U000574,User 574,user574@example.com,2025-08-12,Standard,Riyadh - Olaya,Paid,2025-08-01,11-50,Engineer,Afternoon,0.52,0.58,0.31,True
U000575,User 575,user575@example.com,2025-08-25,Enterprise,Dammam - Waterfront,Referral,2025-08-01,Solo,Other,Morning,0.41,0.12,0.6499999999999999,True
U000576,User 576,user576@example.com,2025-09-21,Pro,Dammam - Waterfront,Partnership,2025-09-01,11-50,Sales,Afternoon,0.27,0.38,0.6299999999999999,True
U000577,User 577,user577@example.com,2025-10-24,Pro,Riyadh - Olaya,Referral,2025-10-01,Solo,Analyst,Midday,0.27,0.27,0.7,True
U000578,User 578,user578@example.com,2025-09-22,Standard,Jeddah - Corniche,Organic,2025-09-01,51-200,Engineer,Afternoon,0.36,0.88,0.3399999999999999,True
U000579,User 579,user579@example.com,2025-08-23,Standard,Jeddah - Corniche,Partnership,2025-08-01,11-50,Other,Morning,0.42,0.6,0.3399999999999999,True
U000580,User 580,user580@example.com,2025-08-16,Pro,Dammam - Waterfront,Paid,2025-08-01,51-200,Founder,Afternoon,0.36,0.15,0.5599999999999999,True
U000581,User 581,user581@example.com,2025-09-26,Enterprise,Riyadh - Olaya,Referral,2025-09-01,51-200,Analyst,Afternoon,0.3299999999999999,0.01,0.6399999999999999,True
U000582,User 582,user582@example.com,2025-09-08,Standard,Dammam - Waterfront,Partnership,2025-09-01,2-10,Sales,Midday,0.22,0.81,0.32,True
U000583,User 583,user583@example.com,2025-09-22,Flex,Riyadh - Olaya,Organic,2025-09-01,Solo,Other,Midday,0.22,0.16,0.48,True
U000584,User 584,user584@example.com,2025-09-11,Enterprise,Jeddah - Corniche,Paid,2025-09-01,200+,Sales,Midday,0.4,0.29,0.6,True
U000585,User 585,user585@example.com,2025-09-27,Standard,Riyadh - Digital City,Referral,2025-09-01,Solo,Founder,Morning,0.4,0.12,0.31,True
U000586,User 586,user586@example.com,2025-09-08,Standard,Jeddah - Corniche,Referral,2025-09-01,200+,Founder,Morning,0.37,0.81,0.32,True
U000587,User 587,user587@example.com,2025-08-14,Flex,Jeddah - Corniche,Partnership,2025-08-01,Solo,Analyst,Midday,0.27,0.12,0.42,True
U000588,User 588,user588@example.com,2025-08-05,Flex,Riyadh - Digital City,Paid,2025-08-01,51-200,Designer,Midday,0.42,0.42,0.41,True
U000589,User 589,user589@example.com,2025-09-04,Pro,Jeddah - Corniche,Paid,2025-09-01,11-50,Founder,Morning,0.2299999999999999,0.84,0.69,True
U000590,User 590,user590@example.com,2025-10-26,Enterprise,Riyadh - Olaya,Paid,2025-10-01,11-50,Other,Morning,0.3399999999999999,0.2,0.7,True
U000591,User 591,user591@example.com,2025-10-14,Enterprise,Riyadh - Olaya,Paid,2025-10-01,2-10,Designer,Morning,0.3299999999999999,0.54,0.5499999999999999,True
U000592,User 592,user592@example.com,2025-08-18,Pro,Jeddah - Corniche,Organic,2025-08-01,200+,Engineer,Morning,0.53,0.8,0.5299999999999999,True
U000593,User 593,user593@example.com,2025-10-15,Enterprise,Riyadh - Olaya,Paid,2025-10-01,200+,Sales,Midday,0.26,0.39,0.5399999999999999,True
U000594,User 594,user594@example.com,2025-08-09,Enterprise,Riyadh - Olaya,Referral,2025-08-01,200+,Designer,Morning,0.29,0.82,0.6499999999999999,True
U000595,User 595,user595@example.com,2025-10-13,Enterprise,Jeddah - Corniche,Referral,2025-10-01,51-200,Sales,Midday,0.4499999999999999,0.14,0.57,True
U000596,User 596,user596@example.com,2025-09-27,Enterprise,Riyadh - Digital City,Organic,2025-09-01,200+,Designer,Afternoon,0.28,0.72,0.5599999999999999,True
U000597,User 597,user597@example.com,2025-08-17,Enterprise,Jeddah - Corniche,Referral,2025-08-01,11-50,Engineer,Afternoon,0.25,0.51,0.57,True
U000598,User 598,user598@example.com,2025-08-07,Flex,Dammam - Waterfront,Referral,2025-08-01,51-200,Founder,Morning,0.4,0.73,0.48,True
U000599,User 599,user599@example.com,2025-09-15,Enterprise,Riyadh - Olaya,Paid,2025-09-01,Solo,Engineer,Afternoon,0.41,0.52,0.52,True
U000600,User 600,user600@example.com,2025-08-13,Flex,Dammam - Waterfront,Referral,2025-08-01,200+,Founder,Afternoon,0.25,0.86,0.39,True
U000601,User 601,user601@example.com,2025-09-09,Enterprise,Riyadh - Olaya,Organic,2025-09-01,200+,Founder,Afternoon,0.52,0.51,0.69,True
U000602,User 602,user602@example.com,2025-09-11,Pro,Riyadh - Olaya,Paid,2025-09-01,Solo,Sales,Morning,0.48,0.29,0.6799999999999999,True
U000603,User 603,user603@example.com,2025-08-09,Standard,Jeddah - Corniche,Partnership,2025-08-01,200+,Other,Morning,0.3299999999999999,0.32,0.3299999999999999,True
U000604,User 604,user604@example.com,2025-09-19,Flex,Riyadh - Olaya,Paid,2025-09-01,Solo,Engineer,Afternoon,0.2,0.56,0.5,True
U000605,User 605,user605@example.com,2025-08-27,Enterprise,Jeddah - Corniche,Organic,2025-08-01,51-200,Designer,Midday,0.52,0.51,0.51,True
U000606,User 606,user606@example.com,2025-10-05,Pro,Riyadh - Olaya,Paid,2025-10-01,11-50,Engineer,Afternoon,0.42,0.08,0.6499999999999999,True
U000607,User 607,user607@example.com,2025-08-05,Standard,Riyadh - Digital City,Paid,2025-08-01,Solo,Sales,Morning,0.15,0.53,0.46,True
U000608,User 608,user608@example.com,2025-08-29,Flex,Dammam - Waterfront,Organic,2025-08-01,2-10,Founder,Morning,0.49,0.0,0.5,True
U000609,User 609,user609@example.com,2025-09-06,Standard,Jeddah - Corniche,Paid,2025-09-01,Solo,Sales,Morning,0.54,0.43,0.32,True
U000610,User 610,user610@example.com,2025-09-07,Pro,Riyadh - Digital City,Organic,2025-09-01,200+,Analyst,Afternoon,0.22,0.74,0.7,True
U000611,User 611,user611@example.com,2025-10-22,Flex,Riyadh - Digital City,Organic,2025-10-01,51-200,Analyst,Midday,0.21,0.79,0.35,True
U000612,User 612,user612@example.com,2025-08-08,Standard,Riyadh - Digital City,Partnership,2025-08-01,51-200,Designer,Morning,0.25,0.08,0.39,True
U000613,User 613,user613@example.com,2025-10-04,Enterprise,Riyadh - Digital City,Referral,2025-10-01,Solo,Sales,Morning,0.53,0.31,0.6299999999999999,True
U000614,User 614,user614@example.com,2025-10-25,Flex,Jeddah - Corniche,Referral,2025-10-01,11-50,Designer,Afternoon,0.18,0.14,0.35,True
U000615,User 615,user615@example.com,2025-08-17,Standard,Riyadh - Olaya,Paid,2025-08-01,2-10,Designer,Midday,0.39,0.11,0.5,True
U000616,User 616,user616@example.com,2025-10-10,Pro,Riyadh - Olaya,Paid,2025-10-01,51-200,Analyst,Afternoon,0.26,0.77,0.6699999999999999,True
U000617,User 617,user617@example.com,2025-10-28,Pro,Riyadh - Olaya,Partnership,2025-10-01,200+,Designer,Morning,0.4,0.56,0.61,True
U000618,User 618,user618@example.com,2025-09-14,Flex,Dammam - Waterfront,Partnership,2025-09-01,200+,Analyst,Midday,0.52,0.07,0.4,True
U000619,User 619,user619@example.com,2025-08-04,Standard,Riyadh - Digital City,Partnership,2025-08-01,11-50,Founder,Midday,0.26,0.71,0.3399999999999999,True
U000620,User 620,user620@example.com,2025-09-05,Flex,Dammam - Waterfront,Organic,2025-09-01,51-200,Sales,Morning,0.51,0.26,0.44,True
U000621,User 621,user621@example.com,2025-10-09,Flex,Riyadh - Digital City,Partnership,2025-10-01,Solo,Designer,Midday,0.38,0.61,0.39,True
U000622,User 622,user622@example.com,2025-08-31,Standard,Riyadh - Olaya,Partnership,2025-08-01,200+,Analyst,Midday,0.3,0.11,0.44,True
U000623,User 623,user623@example.com,2025-08-19,Standard,Riyadh - Digital City,Paid,2025-08-01,11-50,Engineer,Afternoon,0.27,0.64,0.39,True
U000624,User 624,user624@example.com,2025-09-30,Enterprise,Riyadh - Olaya,Partnership,2025-09-01,51-200,Designer,Morning,0.39,0.41,0.5599999999999999,True
U000625,User 625,user625@example.com,2025-09-23,Standard,Riyadh - Olaya,Organic,2025-09-01,51-200,Other,Morning,0.18,0.61,0.49,True
U000626,User 626,user626@example.com,2025-09-08,Pro,Riyadh - Digital City,Organic,2025-09-01,51-200,Founder,Morning,0.25,0.1,0.57,True
U000627,User 627,user627@example.com,2025-10-30,Flex,Jeddah - Corniche,Paid,2025-10-01,51-200,Founder,Morning,0.4599999999999999,0.42,0.38,True
U000628,User 628,user628@example.com,2025-10-13,Flex,Jeddah - Corniche,Partnership,2025-10-01,51-200,Engineer,Morning,0.21,0.16,0.47,True
U000629,User 629,user629@example.com,2025-10-29,Pro,Dammam - Waterfront,Partnership,2025-10-01,200+,Analyst,Midday,0.25,0.31,0.57,True
U000630,User 630,user630@example.com,2025-08-19,Standard,Riyadh - Olaya,Organic,2025-08-01,11-50,Designer,Afternoon,0.42,0.84,0.37,True
U000631,User 631,user631@example.com,2025-09-08,Pro,Riyadh - Olaya,Partnership,2025-09-01,51-200,Analyst,Morning,0.37,0.84,0.5499999999999999,True
U000632,User 632,user632@example.com,2025-10-06,Pro,Dammam - Waterfront,Partnership,2025-10-01,2-10,Founder,Afternoon,0.37,0.39,0.6399999999999999,True
U000633,User 633,user633@example.com,2025-09-14,Enterprise,Jeddah - Corniche,Partnership,2025-09-01,2-10,Analyst,Afternoon,0.42,0.22,0.52,True
U000634,User 634,user634@example.com,2025-08-13,Pro,Riyadh - Olaya,Referral,2025-08-01,11-50,Founder,Midday,0.4,0.55,0.69,True
U000635,User 635,user635@example.com,2025-10-31,Flex,Riyadh - Olaya,Paid,2025-10-01,Solo,Analyst,Morning,0.39,0.05,0.41,True
U000636,User 636,user636@example.com,2025-09-27,Pro,Jeddah - Corniche,Referral,2025-09-01,Solo,Engineer,Midday,0.43,0.85,0.5299999999999999,True
U000637,User 637,user637@example.com,2025-08-20,Flex,Riyadh - Digital City,Paid,2025-08-01,Solo,Sales,Morning,0.3299999999999999,0.49,0.3399999999999999,True
U000638,User 638,user638@example.com,2025-10-31,Flex,Riyadh - Olaya,Organic,2025-10-01,2-10,Engineer,Midday,0.47,0.36,0.46,True
U000639,User 639,user639@example.com,2025-10-11,Flex,Riyadh - Olaya,Partnership,2025-10-01,Solo,Engineer,Afternoon,0.5,0.63,0.39,True
U000640,User 640,user640@example.com,2025-09-30,Standard,Dammam - Waterfront,Paid,2025-09-01,200+,Sales,Morning,0.28,0.53,0.45,True
U000641,User 641,user641@example.com,2025-09-08,Enterprise,Jeddah - Corniche,Referral,2025-09-01,51-200,Sales,Afternoon,0.28,0.71,0.62,True
U000642,User 642,user642@example.com,2025-08-01,Flex,Riyadh - Digital City,Partnership,2025-08-01,2-10,Designer,Afternoon,0.49,0.48,0.31,True
U000643,User 643,user643@example.com,2025-08-03,Flex,Jeddah - Corniche,Organic,2025-08-01,11-50,Designer,Midday,0.4399999999999999,0.1,0.5,True
U000644,User 644,user644@example.com,2025-10-16,Standard,Dammam - Waterfront,Paid,2025-10-01,11-50,Engineer,Morning,0.42,0.87,0.36,True
U000645,User 645,user645@example.com,2025-10-31,Flex,Riyadh - Olaya,Paid,2025-10-01,51-200,Engineer,Afternoon,0.31,0.48,0.45,True
U000646,User 646,user646@example.com,2025-10-01,Pro,Jeddah - Corniche,Paid,2025-10-01,2-10,Founder,Midday,0.1699999999999999,0.2,0.52,True
U000647,User 647,user647@example.com,2025-10-02,Pro,Riyadh - Digital City,Partnership,2025-10-01,Solo,Founder,Morning,0.3,0.65,0.5299999999999999,True
U000648,User 648,user648@example.com,2025-08-25,Enterprise,Riyadh - Digital City,Referral,2025-08-01,Solo,Designer,Morning,0.4399999999999999,0.62,0.6499999999999999,True
U000649,User 649,user649@example.com,2025-09-25,Flex,Jeddah - Corniche,Referral,2025-09-01,200+,Other,Afternoon,0.43,0.82,0.38,True
U000650,User 650,user650@example.com,2025-09-02,Standard,Dammam - Waterfront,Paid,2025-09-01,200+,Other,Morning,0.29,0.27,0.5,True
U000651,User 651,user651@example.com,2025-09-07,Pro,Jeddah - Corniche,Organic,2025-09-01,Solo,Designer,Afternoon,0.39,0.16,0.58,True
U000652,User 652,user652@example.com,2025-08-06,Standard,Jeddah - Corniche,Organic,2025-08-01,11-50,Founder,Morning,0.52,0.05,0.44,True
U000653,User 653,user653@example.com,2025-09-27,Standard,Jeddah - Corniche,Referral,2025-09-01,11-50,Founder,Midday,0.52,0.18,0.36,True
U000654,User 654,user654@example.com,2025-09-13,Pro,Dammam - Waterfront,Organic,2025-09-01,200+,Other,Afternoon,0.37,0.55,0.59,True
U000655,User 655,user655@example.com,2025-09-14,Standard,Riyadh - Digital City,Referral,2025-09-01,51-200,Analyst,Afternoon,0.39,0.27,0.5,True
U000656,User 656,user656@example.com,2025-09-01,Pro,Riyadh - Olaya,Paid,2025-09-01,Solo,Analyst,Morning,0.21,0.65,0.5599999999999999,True
U000657,User 657,user657@example.com,2025-09-14,Standard,Jeddah - Corniche,Referral,2025-09-01,200+,Founder,Morning,0.36,0.37,0.47,True
U000658,User 658,user658@example.com,2025-09-30,Pro,Jeddah - Corniche,Referral,2025-09-01,200+,Analyst,Afternoon,0.31,0.36,0.58,True
U000659,User 659,user659@example.com,2025-09-16,Flex,Riyadh - Olaya,Paid,2025-09-01,Solo,Sales,Morning,0.32,0.67,0.46,True
U000660,User 660,user660@example.com,2025-08-21,Enterprise,Dammam - Waterfront,Organic,2025-08-01,Solo,Designer,Midday,0.24,0.85,0.69,True
U000661,User 661,user661@example.com,2025-10-19,Pro,Dammam - Waterfront,Referral,2025-10-01,11-50,Designer,Morning,0.24,0.89,0.7,True
U000662,User 662,user662@example.com,2025-10-24,Pro,Riyadh - Olaya,Referral,2025-10-01,51-200,Founder,Midday,0.21,0.48,0.5499999999999999,True
U000663,User 663,user663@example.com,2025-10-14,Enterprise,Riyadh - Olaya,Paid,2025-10-01,51-200,Engineer,Midday,0.52,0.42,0.6499999999999999,True
U000664,User 664,user664@example.com,2025-09-05,Pro,Riyadh - Digital City,Organic,2025-09-01,Solo,Other,Midday,0.41,0.35,0.5499999999999999,True
U000665,User 665,user665@example.com,2025-08-19,Pro,Riyadh - Digital City,Referral,2025-08-01,2-10,Founder,Midday,0.47,0.57,0.57,True
U000666,User 666,user666@example.com,2025-08-20,Standard,Riyadh - Olaya,Paid,2025-08-01,200+,Analyst,Midday,0.15,0.12,0.48,True
U000667,User 667,user667@example.com,2025-09-26,Enterprise,Jeddah - Corniche,Referral,2025-09-01,200+,Other,Morning,0.48,0.51,0.5599999999999999,True
U000668,User 668,user668@example.com,2025-08-18,Flex,Jeddah - Corniche,Partnership,2025-08-01,Solo,Engineer,Midday,0.18,0.57,0.48,True
U000669,User 669,user669@example.com,2025-09-16,Pro,Riyadh - Digital City,Paid,2025-09-01,2-10,Analyst,Morning,0.31,0.31,0.69,True
U000670,User 670,user670@example.com,2025-09-18,Enterprise,Jeddah - Corniche,Organic,2025-09-01,11-50,Sales,Midday,0.18,0.8,0.7,True
U000671,User 671,user671@example.com,2025-08-14,Standard,Dammam - Waterfront,Organic,2025-08-01,Solo,Analyst,Afternoon,0.4,0.59,0.42,True
U000672,User 672,user672@example.com,2025-08-15,Flex,Riyadh - Olaya,Organic,2025-08-01,Solo,Sales,Midday,0.18,0.82,0.42,True
U000673,User 673,user673@example.com,2025-08-31,Enterprise,Jeddah - Corniche,Organic,2025-08-01,200+,Other,Afternoon,0.15,0.57,0.6399999999999999,True
U000674,User 674,user674@example.com,2025-08-01,Flex,Dammam - Waterfront,Referral,2025-08-01,Solo,Sales,Midday,0.21,0.55,0.48,True
U000675,User 675,user675@example.com,2025-09-23,Flex,Dammam - Waterfront,Referral,2025-09-01,Solo,Other,Midday,0.4399999999999999,0.27,0.3299999999999999,True
U000676,User 676,user676@example.com,2025-08-03,Flex,Dammam - Waterfront,Organic,2025-08-01,Solo,Other,Midday,0.2299999999999999,0.0,0.4,True
U000677,User 677,user677@example.com,2025-08-16,Pro,Riyadh - Olaya,Organic,2025-08-01,200+,Other,Afternoon,0.49,0.41,0.6399999999999999,True
U000678,User 678,user678@example.com,2025-10-26,Pro,Riyadh - Digital City,Organic,2025-10-01,11-50,Other,Afternoon,0.22,0.81,0.62,True
U000679,User 679,user679@example.com,2025-09-26,Standard,Riyadh - Digital City,Referral,2025-09-01,11-50,Other,Midday,0.38,0.47,0.5,True
U000680,User 680,user680@example.com,2025-10-14,Standard,Jeddah - Corniche,Organic,2025-10-01,Solo,Analyst,Morning,0.3299999999999999,0.39,0.37,True
U000681,User 681,user681@example.com,2025-08-12,Enterprise,Riyadh - Olaya,Organic,2025-08-01,200+,Other,Midday,0.5,0.62,0.51,True
U000682,User 682,user682@example.com,2025-10-13,Standard,Dammam - Waterfront,Partnership,2025-10-01,11-50,Analyst,Afternoon,0.41,0.75,0.45,True
U000683,User 683,user683@example.com,2025-08-16,Flex,Jeddah - Corniche,Partnership,2025-08-01,11-50,Other,Midday,0.4599999999999999,0.71,0.44,True
U000684,User 684,user684@example.com,2025-10-11,Flex,Riyadh - Digital City,Organic,2025-10-01,11-50,Sales,Afternoon,0.28,0.87,0.41,True
U000685,User 685,user685@example.com,2025-10-15,Pro,Dammam - Waterfront,Paid,2025-10-01,200+,Other,Afternoon,0.32,0.79,0.6399999999999999,True
U000686,User 686,user686@example.com,2025-08-24,Flex,Riyadh - Digital City,Organic,2025-08-01,200+,Engineer,Afternoon,0.42,0.03,0.49,True
U000687,User 687,user687@example.com,2025-08-28,Enterprise,Riyadh - Digital City,Partnership,2025-08-01,Solo,Other,Midday,0.43,0.37,0.6699999999999999,True
U000688,User 688,user688@example.com,2025-08-08,Flex,Riyadh - Digital City,Paid,2025-08-01,51-200,Other,Afternoon,0.3,0.26,0.3399999999999999,True
U000689,User 689,user689@example.com,2025-10-31,Flex,Riyadh - Olaya,Paid,2025-10-01,11-50,Sales,Afternoon,0.49,0.08,0.5,True
U000690,User 690,user690@example.com,2025-09-05,Enterprise,Riyadh - Olaya,Organic,2025-09-01,51-200,Designer,Midday,0.4499999999999999,0.15,0.61,True
U000691,User 691,user691@example.com,2025-10-29,Standard,Jeddah - Corniche,Partnership,2025-10-01,200+,Sales,Afternoon,0.18,0.55,0.32,True
U000692,User 692,user692@example.com,2025-08-08,Standard,Jeddah - Corniche,Partnership,2025-08-01,200+,Engineer,Midday,0.51,0.75,0.36,True
U000693,User 693,user693@example.com,2025-09-27,Enterprise,Jeddah - Corniche,Paid,2025-09-01,200+,Designer,Afternoon,0.31,0.3,0.61,True
U000694,User 694,user694@example.com,2025-09-29,Pro,Riyadh - Digital City,Organic,2025-09-01,51-200,Founder,Morning,0.53,0.87,0.52,True
U000695,User 695,user695@example.com,2025-09-19,Flex,Riyadh - Olaya,Referral,2025-09-01,200+,Founder,Morning,0.4,0.13,0.39,True
U000696,User 696,user696@example.com,2025-08-28,Enterprise,Riyadh - Olaya,Referral,2025-08-01,Solo,Engineer,Afternoon,0.53,0.24,0.5499999999999999,True
U000697,User 697,user697@example.com,2025-10-31,Flex,Dammam - Waterfront,Partnership,2025-10-01,200+,Sales,Morning,0.18,0.33,0.42,True
U000698,User 698,user698@example.com,2025-09-10,Pro,Riyadh - Digital City,Referral,2025-09-01,2-10,Analyst,Midday,0.4399999999999999,0.66,0.5599999999999999,True
U000699,User 699,user699@example.com,2025-10-03,Flex,Riyadh - Digital City,Partnership,2025-10-01,51-200,Engineer,Morning,0.4399999999999999,0.23,0.3399999999999999,True
U000700,User 700,user700@example.com,2025-08-27,Enterprise,Dammam - Waterfront,Partnership,2025-08-01,2-10,Designer,Afternoon,0.36,0.72,0.57,True
